movieId,title,genres,year,title_clean,rating_count,rating_mean,imdbId,tmdbId,overview,poster_url,tmdb_genres
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007.0,Hot Fuzz,61,4.0,425112,4638,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",https://image.tmdb.org/t/p/w500/4Br5qhGrfIxlJmlnR2qfCRYioqq.jpg,Crime|Action|Comedy
3717,Gone in 60 Seconds (2000),Action|Crime,2000.0,Gone in 60 Seconds,61,3.221,187078,9679,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",https://image.tmdb.org/t/p/w500/fToQDmkBtiXYGh9xfgAh3gpo6GZ.jpg,Action|Crime|Thriller
2321,Pleasantville (1998),Comedy|Drama|Fantasy,1998.0,Pleasantville,61,3.484,120789,2657,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",https://image.tmdb.org/t/p/w500/m1hhYP6OScjKU5Z9iZaWirSn4I6.jpg,Fantasy|Comedy|Drama
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,2005.0,Charlie and the Chocolate Factory,61,3.0,367594,118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",https://image.tmdb.org/t/p/w500/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,Adventure|Comedy|Family|Fantasy
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004.0,"I, Robot",61,3.492,343818,2048,"In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",https://image.tmdb.org/t/p/w500/efwv6F2lGaghjPpBRSINHtoEiZB.jpg,Action|Science Fiction
509,"Piano, The (1993)",Drama|Romance,1993.0,"Piano, The",61,3.541,107822,713,"When an arranged marriage brings Ada and her spirited daughter to the wilderness of nineteenth-century New Zealand, she finds herself locked in a battle of wills with both her controlling husband and a rugged frontiersman to whom she develops a forbidden attraction.",https://image.tmdb.org/t/p/w500/dUxjG6baSzGIgP7R8BQI5rpMuET.jpg,Drama|Romance
2640,Superman (1978),Action|Adventure|Sci-Fi,1978.0,Superman,61,3.607,78346,1924,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",https://image.tmdb.org/t/p/w500/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,Science Fiction|Action|Adventure
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993.0,Hot Shots! Part Deux,60,2.867,107144,9255,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg,Action|Comedy|War
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,1958.0,Vertigo,60,4.025,52357,426,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",https://image.tmdb.org/t/p/w500/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,Mystery|Romance|Thriller
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,2002.0,My Big Fat Greek Wedding,60,3.267,259446,8346,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://image.tmdb.org/t/p/w500/ztc05ym0T3stnBpRHdxEs3Zwsmp.jpg,Comedy|Drama|Romance
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940.0,Pinocchio,60,3.45,32910,10895,A little wooden puppet yearns to become a real boy.,https://image.tmdb.org/t/p/w500/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg,Animation|Family|Fantasy
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,1998.0,"Mask of Zorro, The",60,3.1,120746,9342,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",https://image.tmdb.org/t/p/w500/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,Action|Adventure
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,1977.0,Close Encounters of the Third Kind,60,3.742,75860,840,"After an encounter with UFOs, an electricity linesman feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",https://image.tmdb.org/t/p/w500/gCWPB8cF82tqzrS9tvzcO6q6nyz.jpg,Science Fiction|Drama
1377,Batman Returns (1992),Action|Crime,1992.0,Batman Returns,60,3.025,103776,364,"The monstrous Penguin, who dwells in the sewers beneath Gotham, joins up with corrupt mayoral candidate Max Shreck to topple the Batman once and for all. But when Shreck's timid assistant Selina Kyle finds out, and Shreck tries to kill her, she's transformed into the sexy Catwoman. She teams up with the Penguin and Shreck to destroy Batman, but sparks fly unexpectedly when she confronts the caped crusader.",https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,Action|Fantasy
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,2000.0,American Psycho,59,3.788,144084,1359,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,Thriller|Drama|Crime
6378,"Italian Job, The (2003)",Action|Crime,2003.0,"Italian Job, The",59,3.619,317740,9654,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",https://image.tmdb.org/t/p/w500/eSkjK4kctyrWpFhxl35GPvSs6tI.jpg,Action|Crime
6942,Love Actually (2003),Comedy|Drama|Romance,2003.0,Love Actually,59,3.788,314331,508,Eight very different couples deal with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London.,https://image.tmdb.org/t/p/w500/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,Comedy|Romance|Drama
2302,My Cousin Vinny (1992),Comedy,1992.0,My Cousin Vinny,59,3.263,104952,10377,"Two carefree pals from Brooklyn traveling through rural Alabama on their way back to college are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend, to try his first case, it's a real shock - for him and the Deep South!",https://image.tmdb.org/t/p/w500/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,Comedy|Drama
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,1997.0,Grosse Pointe Blank,59,3.61,119229,9434,"Hitman Martin Blank becomes a moving target after he rebuffs a fellow assassin's invitation to form a union. On the advice of his quirky assistant and neurotic psychiatrist, Martin begrudgingly heads out to Grosse Pointe, Michigan for his ten-year high school reunion, where he soon comes across the woman he jilted on prom night.",https://image.tmdb.org/t/p/w500/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,Action|Comedy|Thriller|Romance
1552,Con Air (1997),Action|Adventure|Thriller,1997.0,Con Air,59,3.034,118880,1701,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.",https://image.tmdb.org/t/p/w500/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg,Action|Thriller|Crime
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994.0,Beverly Hills Cop III,59,2.72,109254,306,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",https://image.tmdb.org/t/p/w500/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,Action|Comedy|Crime
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,2009.0,Star Trek,59,3.864,796366,13475,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",https://image.tmdb.org/t/p/w500/hN2ZtF3Uw6mhIHZiqL0SKzELtKn.jpg,Science Fiction|Action|Adventure
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,2014.0,Guardians of the Galaxy,59,4.051,2015381,118340,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",https://image.tmdb.org/t/p/w500/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,Action|Science Fiction|Adventure
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,1974.0,Chinatown,59,4.212,71315,829,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",https://image.tmdb.org/t/p/w500/kZRSP3FmOcq0xnBulqpUQngJUXY.jpg,Crime|Drama|Mystery|Thriller
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,2005.0,Mr. & Mrs. Smith,59,3.28,356910,787,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other.",https://image.tmdb.org/t/p/w500/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg,Action|Comedy|Drama|Thriller
1199,Brazil (1985),Fantasy|Sci-Fi,1985.0,Brazil,59,4.178,88846,68,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",https://image.tmdb.org/t/p/w500/aewan59WcFThBimkTVVoNf2o5Vb.jpg,Comedy|Science Fiction
3033,Spaceballs (1987),Comedy|Sci-Fi,1987.0,Spaceballs,59,3.483,94012,957,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",https://image.tmdb.org/t/p/w500/cIbr9JRJX4jENulVETd4cAofTAA.jpg,Comedy|Science Fiction
1608,Air Force One (1997),Action|Thriller,1997.0,Air Force One,58,3.345,118571,9772,"When Russian neo-nationalists hijack Air Force One, the world's most secure and extraordinary aircraft, the President is faced with a nearly impossible decision to give in to terrorist demands or sacrifice not only the country's dignity, but the lives of his wife and daughter.",https://image.tmdb.org/t/p/w500/evO1iENjLpUnbwjnt5XK85jRYob.jpg,Action|Thriller
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,2009.0,Harry Potter and the Half-Blood Prince,58,3.888,417741,767,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",https://image.tmdb.org/t/p/w500/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Adventure|Fantasy
2167,Blade (1998),Action|Horror|Thriller,1998.0,Blade,58,3.362,120611,36647,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",https://image.tmdb.org/t/p/w500/hx0sdduAsr4rq03RZKZzglR25z7.jpg,Horror|Action
